title,artist,id,uri,labels,distances
Everytime We Touch,Cascada,1eOHw1k2AoluG4VyjBHLzX,spotify:track:1eOHw1k2AoluG4VyjBHLzX,5,0.3716261898243742
So Cold - Bruer & Bright Lies Remix,Mahalo,1eBrq2KXPsUbIIBavOJ6Or,spotify:track:1eBrq2KXPsUbIIBavOJ6Or,5,0.3778099518918154
Scars,I Prevail,6WaYiQUPel70HUaCZj5eND,spotify:track:6WaYiQUPel70HUaCZj5eND,5,0.37887611536015586
Lies,Mom N Dad,1Q7wBCtOKhlmLaYMhUJpKr,spotify:track:1Q7wBCtOKhlmLaYMhUJpKr,5,0.3790557443845475
The Other - Madison Mars Remix,Lauv,5yKAzjFe0QB7Oqp679Ymw7,spotify:track:5yKAzjFe0QB7Oqp679Ymw7,5,0.3806603572422754
Top Of The World,Tyron Hapi,7Hx5DuwkM2n5xfvV55UmDA,spotify:track:7Hx5DuwkM2n5xfvV55UmDA,5,0.3825470210759723
Get Burned,Effused,5Fk4cXGoETAfi36l4PRP3M,spotify:track:5Fk4cXGoETAfi36l4PRP3M,5,0.3833459109755386
Walk On Water - Love Is Gone pt. 2,SLANDER,0ow0OPJOJKhvFvWyLqcHFJ,spotify:track:0ow0OPJOJKhvFvWyLqcHFJ,5,0.3849529489813203
Let You Down,Stonebank,3WjsaQylfVq87F6hLfayiQ,spotify:track:3WjsaQylfVq87F6hLfayiQ,5,0.3902356014006557
Annihilation,Dropgun,17u0o2N543lAoM7jsH2Cbj,spotify:track:17u0o2N543lAoM7jsH2Cbj,5,0.39176621977817194
We'll Be Gone,Coone,1mhhgEfuEGW0EwB6kNuzkk,spotify:track:1mhhgEfuEGW0EwB6kNuzkk,5,0.3918927813572876
Children of the Sky,nanobii,2L3lYfrnZdm13IgvwR6HTW,spotify:track:2L3lYfrnZdm13IgvwR6HTW,5,0.39216964888712474
Would You Ever,Skrillex,57p8CBvPOxrvyCbn6ttl5r,spotify:track:57p8CBvPOxrvyCbn6ttl5r,5,0.3933771944752479
Get Your Wish,Porter Robinson,1HjZDqiaUrq46GHhHXE4vG,spotify:track:1HjZDqiaUrq46GHhHXE4vG,5,0.3946265957910815
Honestly,Airia,0gMOa9oUxdEPukkRm38lVm,spotify:track:0gMOa9oUxdEPukkRm38lVm,5,0.3960557805804939
River,Anonymouz,1kPoNSnxGFq5UZbGyNymsK,spotify:track:1kPoNSnxGFq5UZbGyNymsK,5,0.3970092842290397
Something Comforting,Porter Robinson,6iZVQLI9gs9kFRnmbQLzHO,spotify:track:6iZVQLI9gs9kFRnmbQLzHO,5,0.3992586105778919
Silver Lines,L I F E / L I N E,0A6OlipxxQacxuVVj9YJBC,spotify:track:0A6OlipxxQacxuVVj9YJBC,5,0.4038371920664176
Let You Go,yetep,4ZddEF3BVU4caxxmiRd3UG,spotify:track:4ZddEF3BVU4caxxmiRd3UG,5,0.4067228495528895
Night Terror (feat. Of Mice & Men),Kayzo,5AhV1iYCYJfdz8gTaikr5L,spotify:track:5AhV1iYCYJfdz8gTaikr5L,5,0.4076628185754837
I'd Do It Again,CRaymak,75E4j1YipmDDtTFOasnniz,spotify:track:75E4j1YipmDDtTFOasnniz,5,0.4089284484569907
Music Made Addict - The Prophet Remix Radio Edit,D-Block & S-te-Fan,0wsndPeliYL5SLWllE8iHs,spotify:track:0wsndPeliYL5SLWllE8iHs,5,0.4115296628229074
"deathwish (feat. nothing,nowhere.)",Stand Atlantic,4pi7qRGw2DDKAJMGHGcZ2O,spotify:track:4pi7qRGw2DDKAJMGHGcZ2O,5,0.4146534585339671
You and Only You,Arize,6qRpvLy7HgD96mWGHiTS2h,spotify:track:6qRpvLy7HgD96mWGHiTS2h,5,0.4151191290497346
I'm With You,JVNA,5xUDPa3IbhQAr3VmGuAUWi,spotify:track:5xUDPa3IbhQAr3VmGuAUWi,5,0.4181125108774844
Look at the Sky,Porter Robinson,4l5nn3zlcrKSB1eyfuWHhu,spotify:track:4l5nn3zlcrKSB1eyfuWHhu,5,0.4193887464671505
On My Own - Bishu Remix,Lookas,2lxABaTopA3eLW78gm6TnP,spotify:track:2lxABaTopA3eLW78gm6TnP,5,0.42376193694884706
Moshi Moshi (feat. Mama Aoki),Steve Aoki,17lEJ9k56Wi3udKUrR4VWR,spotify:track:17lEJ9k56Wi3udKUrR4VWR,5,0.4254840801921052
Alive (Trivecta Remix),Dabin,3i8IV2Gw4GG1D6Zhvf678s,spotify:track:3i8IV2Gw4GG1D6Zhvf678s,5,0.4294833221639227
Run It (feat. Annika Wells),Midnight Kids,3n3Oags848AKzbYH6qz5qX,spotify:track:3n3Oags848AKzbYH6qz5qX,5,0.4330062429850954
Still Right Here,Brennan Wolf,4wBLd7HUuolAy8BRYLEQcS,spotify:track:4wBLd7HUuolAy8BRYLEQcS,5,0.4406864183752433
Get Your Wish (Porter Robinson Cover),Essenger,3peTrZjg0aSPa1wXwaeNFo,spotify:track:3peTrZjg0aSPa1wXwaeNFo,5,0.4441353278680662
Far Away,Slushii,6XMOFJSLapzU6KtBdRsH1J,spotify:track:6XMOFJSLapzU6KtBdRsH1J,5,0.4449561736850136
Constellation,Far Out,0aDYbKm7Cwe3rkjihsj7S6,spotify:track:0aDYbKm7Cwe3rkjihsj7S6,5,0.4453028470009353
If It Means A Lot To You,A Day To Remember,3rEwGRmPVVudVjqdgv0tRR,spotify:track:3rEwGRmPVVudVjqdgv0tRR,5,0.448023284878938
"Hello, Goodbye (feat. Heather Sommer)",ARMNHMR,7I63r7m1mweYUwtC15l5Qn,spotify:track:7I63r7m1mweYUwtC15l5Qn,5,0.4508758226374191
Get Up,Adrenalize,3fUyhbetp4O7AEbCMAAWhn,spotify:track:3fUyhbetp4O7AEbCMAAWhn,5,0.45605927697047516
Last Goodbye,TOKYO ROSE,1d60khvJOU5PIUWNu35yGr,spotify:track:1d60khvJOU5PIUWNu35yGr,5,0.45754896646926957
With You (Sullivan King Remix),Excision,2ECpb587yqDqSNbYIbOM3j,spotify:track:2ECpb587yqDqSNbYIbOM3j,5,0.460818900487673
Spensive,So Loki,64ogD0Hz1vWMMxpMePv9lT,spotify:track:64ogD0Hz1vWMMxpMePv9lT,5,0.46312562778895167
First Time (feat. Dylan Matthew),Seven Lions,27YD36FUikKxbp3bKSiKGZ,spotify:track:27YD36FUikKxbp3bKSiKGZ,5,0.4632010748897927
Focus (feat. Heather Sommer),Far Out,3741oWUuNslK4IKVYp3o49,spotify:track:3741oWUuNslK4IKVYp3o49,5,0.47092977380332823
Fresh Static Snow,Porter Robinson,1LikBIcmCec6zE64SHFcMK,spotify:track:1LikBIcmCec6zE64SHFcMK,5,0.4768415975400988
THE DROP,Gammer,2sEeRKHVONJGERCwKCW2ix,spotify:track:2sEeRKHVONJGERCwKCW2ix,5,0.4773748931566161
Walk Away,Facading,390FMUoK9DfP4MmFLL3Pbj,spotify:track:390FMUoK9DfP4MmFLL3Pbj,5,0.47996349676575983
Sound of Where'd U Go,ILLENIUM,20KW4L9nwQ5oP4IHHrbCeY,spotify:track:20KW4L9nwQ5oP4IHHrbCeY,5,0.4809886642920062
Out Of My Mind,Husman,2ewk1e8QQQ6tdWi8BwL9Q8,spotify:track:2ewk1e8QQQ6tdWi8BwL9Q8,5,0.48301819113589595
Apollo (Radio Edit) [feat. Amba Shepherd],Hardwell,1JRCYEWIRbYcKYFxIdkkl9,spotify:track:1JRCYEWIRbYcKYFxIdkkl9,5,0.48315767092054135
Walk Thru Fire,Vicetone,2wQ411UQL2MRsdAgPRUstT,spotify:track:2wQ411UQL2MRsdAgPRUstT,5,0.48339919249563423
Amen (feat. Freetown Collective),Showtek,2BDYoTd5Lp1fuGiUEWivN7,spotify:track:2BDYoTd5Lp1fuGiUEWivN7,5,0.4848188511476492
Home,Madeon,3o5OyQ2tghLhOFjemvEloF,spotify:track:3o5OyQ2tghLhOFjemvEloF,5,0.4863538933179081
Lay It On Me (Feat. Keiynan Lonsdale),Kasbo,00c9VpjXk7iHdLEEzrAxbr,spotify:track:00c9VpjXk7iHdLEEzrAxbr,5,0.4885043336531122
Good Enough,Brennan Wolf,2e0jIqdFOY3V8qXJgxBSIK,spotify:track:2e0jIqdFOY3V8qXJgxBSIK,5,0.489105350757789
Best For You (feat. Selah Ford),Trivecta,6d3xdZzjCRlMAG6AMDhRMY,spotify:track:6d3xdZzjCRlMAG6AMDhRMY,5,0.4902065469416278
Friday Feeling,Fireboy DML,3l5sG44OMn4VSE42S5sxX5,spotify:track:3l5sG44OMn4VSE42S5sxX5,5,0.4903704799967666
do re mi,blackbear,3Q3myFA7q4Op95DOpHplaY,spotify:track:3Q3myFA7q4Op95DOpHplaY,5,0.4947708163856603
Clear,Miles Away,44B4IuFC7wGUA8OtSkmv68,spotify:track:44B4IuFC7wGUA8OtSkmv68,5,0.5015012966737359
Purple Gusher,Rezz,5bWWSN2wVv4fVUZiIrZL5q,spotify:track:5bWWSN2wVv4fVUZiIrZL5q,5,0.5023910590385641
Melancholy,Rezz,0rgYEoKvriKGhWc7uD6pRG,spotify:track:0rgYEoKvriKGhWc7uD6pRG,5,0.5044088134138968
11 Minutes (feat. Travis Barker) - Kayzo Remix,YUNGBLUD,0YbKNvAu6wHeM4bfRTZFT3,spotify:track:0YbKNvAu6wHeM4bfRTZFT3,5,0.5115584109500901
DRUGS!,Rezz,0LFEYK414JeUEFnx9CggX7,spotify:track:0LFEYK414JeUEFnx9CggX7,5,0.5148705508885997
We Might Fall,GHASTLY,3KrnkTF84wu0KF3vqVYgEh,spotify:track:3KrnkTF84wu0KF3vqVYgEh,5,0.5155818670531553
YDU (BKAYE Remix),Opia,3w3iIJQTU5D4OALtD976nf,spotify:track:3w3iIJQTU5D4OALtD976nf,5,0.5170657680360404
Lick It - Gammer Remix,Valentino Khan,3VmYPudwcZDO07nxjh1pX7,spotify:track:3VmYPudwcZDO07nxjh1pX7,5,0.5182941346205953
Don't Leave Me,Kaivon,1y2JYiki15hKngMyrXq6KY,spotify:track:1y2JYiki15hKngMyrXq6KY,5,0.5187935085056343
The Afterglow,Silverstein,2DdQUpye64CYDB9Hahf3Q3,spotify:track:2DdQUpye64CYDB9Hahf3Q3,5,0.5194901636596528
Waste It On Me (feat. BTS) - Steve Aoki The Bold Tender Sneeze Remix,Steve Aoki,7EGA4D5eRMEgoFZZRUMowW,spotify:track:7EGA4D5eRMEgoFZZRUMowW,5,0.5197111203023074
Count The Hours,BEAUZ,6IwqDqaYjDPzS3W8lDbtJH,spotify:track:6IwqDqaYjDPzS3W8lDbtJH,5,0.522165328095231
Forever - Edit,The Khemist,0gaY3FvdClQgzQm7Pv3iv9,spotify:track:0gaY3FvdClQgzQm7Pv3iv9,5,0.5386350896667634
Home,Rave New World,3AvERZJm26CbR8ocBxFJUo,spotify:track:3AvERZJm26CbR8ocBxFJUo,5,0.5407686966938156
Tequila - Radio Edit,Da Tweekaz,5thSw6C1tc64hMqtWK0Yue,spotify:track:5thSw6C1tc64hMqtWK0Yue,5,0.5453450623807284
Go Berzerk (Gammer Remix),Pegboard Nerds,6PJOAVeMvs437fEfCFG2er,spotify:track:6PJOAVeMvs437fEfCFG2er,5,0.552342298176037
GOLDEN FIRE,PassCode,60AqpdWolbpHme9szUW7RZ,spotify:track:60AqpdWolbpHme9szUW7RZ,5,0.5526361805117992
Worth Fighting For (Otero Remix),Rico & Miella,7q0S9pxEA7ejXrhZhswQmy,spotify:track:7q0S9pxEA7ejXrhZhswQmy,5,0.5527322739771926
SAD!,XXXTENTACION,35ieKju5aLWFN5UgfJ27mL,spotify:track:35ieKju5aLWFN5UgfJ27mL,5,0.5534672466658449
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,6fRxMU4LWwyaSSowV441IU,spotify:track:6fRxMU4LWwyaSSowV441IU,5,0.5571811049902387
Heart Like Mine,Code Black,4qPTJ9CmaSS6BcZQlC0dUM,spotify:track:4qPTJ9CmaSS6BcZQlC0dUM,5,0.5592839365188625
She Got Me Like,Max Enforcer,38uXPza8JCxT02Mh35Flua,spotify:track:38uXPza8JCxT02Mh35Flua,5,0.562304189921781
Take Ya Head Off,SVDDEN DEATH,75vNXX9hCL0yCAbYWKBBsB,spotify:track:75vNXX9hCL0yCAbYWKBBsB,5,0.5675819138258069
Leave Me Alone,Flipp Dinero,5vDvBD3ReINP8dXUplj477,spotify:track:5vDvBD3ReINP8dXUplj477,5,0.5732452854794432
Böö ^Bsiide,LöKii,3WxsECJmfRPc46o0eB11En,spotify:track:3WxsECJmfRPc46o0eB11En,5,0.5747301013428293
Run Free,Deep Chills,1oIdcFtf58sZbS7QyZQJ2P,spotify:track:1oIdcFtf58sZbS7QyZQJ2P,5,0.581869925816278
Runaways - Jay Hardway Remix Edit,Sam Feldt,2LSFCZPbecOIxviaglwVhj,spotify:track:2LSFCZPbecOIxviaglwVhj,5,0.5845100351456807
Smoke Filled Room - Elephante Remix,Mako,5fLZKOUE9D4JrbeAHV6pDI,spotify:track:5fLZKOUE9D4JrbeAHV6pDI,5,0.5846872201334906
Throw It Up,Wooli,6jc8ABfRupRa87DShTBnmh,spotify:track:6jc8ABfRupRa87DShTBnmh,5,0.5979939103440216
Gang Shit,Dion Timmer,0BalWDSJ7mtpiyplzQ9v6X,spotify:track:0BalWDSJ7mtpiyplzQ9v6X,5,0.6000828274584121
Get To U,Spag Heddy,4aCzzsrhWlgojbzzdhWPRR,spotify:track:4aCzzsrhWlgojbzzdhWPRR,5,0.6002424003988021
Rebels Feat. Macntaj,Black Tiger Sex Machine,3H2tIARwlAIXMkF1azCxPB,spotify:track:3H2tIARwlAIXMkF1azCxPB,5,0.602999156966295
A Different Way (with Lauv),DJ Snake,1YMBg7rOjxzbya0fPOYfNX,spotify:track:1YMBg7rOjxzbya0fPOYfNX,5,0.6203856440237098
Super Nova,YUKIYANAGI,76mCCIqDCMZVAvkLB8QNNF,spotify:track:76mCCIqDCMZVAvkLB8QNNF,5,0.6211559940658664
Homecoming,Jay Reeve,4ZipyNrVMRvKN7toOST7P1,spotify:track:4ZipyNrVMRvKN7toOST7P1,5,0.6221528463765386
Chicken Soup,Skrillex,7hU38LHqMSPFrvoqADFJp4,spotify:track:7hU38LHqMSPFrvoqADFJp4,5,0.6254848076722632
In The Dark (with Jhené Aiko),Swae Lee,4ZB2yAZyPHI6SHdFPPT9sa,spotify:track:4ZB2yAZyPHI6SHdFPPT9sa,5,0.6275216846971533
Hate Being Alone,SLANDER,3EVwNrVchN0ohZAe9j03C3,spotify:track:3EVwNrVchN0ohZAe9j03C3,5,0.6290798066206147
a thousand years,GhostDragon,5Jx93pIMa528Dg6Vg20L0D,spotify:track:5Jx93pIMa528Dg6Vg20L0D,5,0.6322500469782872
Rapture,Kompany,7vtRIoGjWGl49gUSULroi8,spotify:track:7vtRIoGjWGl49gUSULroi8,5,0.6410770210667359
Lie,Sullivan King,1cKzB0tgROMsof07ykmvuK,spotify:track:1cKzB0tgROMsof07ykmvuK,5,0.655078342913525
Pit Boss - BadKlaat Remix,Riot Ten,4op1jYRmceHL6ruqOw8Ulq,spotify:track:4op1jYRmceHL6ruqOw8Ulq,5,0.6668119540654933
Love You Better (feat. Glades),Feki,1NS9Uysj4qkugz1HPO8yyq,spotify:track:1NS9Uysj4qkugz1HPO8yyq,5,0.6740723484788352
Battle Drums,Kayzo,30XZElqGTzvdg6clMAMcEp,spotify:track:30XZElqGTzvdg6clMAMcEp,5,0.6764244956397407
Fcukin Beats,Laidback Luke,2XtxcDeJKfsW5J2gSOAVb9,spotify:track:2XtxcDeJKfsW5J2gSOAVb9,5,0.680206372236141
4AM - k?D Remix,Huntar,0Y36Hg6RCH0QZygGcnuxk4,spotify:track:0Y36Hg6RCH0QZygGcnuxk4,5,0.6828020392402396
The Mechanisms Of Nature (Dream Village Anthem 2016) - Radio Edit,Energyzed,31njlLkqIG1eTrxY2AVFAv,spotify:track:31njlLkqIG1eTrxY2AVFAv,5,0.6881859085332743
Alive - Zedd Remix,Empire of the Sun,4xufJkRQpBvnfMB9OJNdDw,spotify:track:4xufJkRQpBvnfMB9OJNdDw,5,0.6960969644049113
G Shit (Badklaat Remix),Excision,7CTTLQc0CmdjczA0Lfszpg,spotify:track:7CTTLQc0CmdjczA0Lfszpg,5,0.7232584576049295
Replica,1788-L,6xpBvLjxIKYY35Mws966OW,spotify:track:6xpBvLjxIKYY35Mws966OW,5,0.7267768041219048
One Point Perspective,Arctic Monkeys,1t67WYNfUxfOiwaz7SJ66b,spotify:track:1t67WYNfUxfOiwaz7SJ66b,5,0.7305031713105211
Superhuman (feat. Eric Leva),SLANDER,5iPnsVuITetx7KctVo7RW9,spotify:track:5iPnsVuITetx7KctVo7RW9,5,0.8390919399521012
a mosh pit love story,Savage Ga$p,5Q7JUXXghzKqPPS2IrJK8O,spotify:track:5Q7JUXXghzKqPPS2IrJK8O,5,0.913420140486726
Limitless,Martin Garrix,44ib3nlda2rBy0qmMUelnd,spotify:track:44ib3nlda2rBy0qmMUelnd,6,0.294942192579476
I Know,3rd Prototype,2ywx0zy4Nj7aQ9jXZL3Mlh,spotify:track:2ywx0zy4Nj7aQ9jXZL3Mlh,6,0.32739349155054276
Switch,Don Diablo,7m5dSU1SXdEdLAOGFeUKQQ,spotify:track:7m5dSU1SXdEdLAOGFeUKQQ,6,0.33679931593107365
Inception,Teminite,166BPked9ThuLqO9wpdgNp,spotify:track:166BPked9ThuLqO9wpdgNp,6,0.3441970499297352
BOOM,Tiësto,7Mq3vRtwjRdDTxpQXrS8k6,spotify:track:7Mq3vRtwjRdDTxpQXrS8k6,6,0.355001852342117
Take It Down,Facading,6FLlxN0XdU2gek5JlY5hfA,spotify:track:6FLlxN0XdU2gek5JlY5hfA,6,0.35681028446191876
Life & Death,Stonebank,23bpIapGqrUj9I880gJp43,spotify:track:23bpIapGqrUj9I880gJp43,6,0.3725289257333414
Imperium - Dillon Francis Remix,Madeon,5sj5gye9fsojnLDx6cskIJ,spotify:track:5sj5gye9fsojnLDx6cskIJ,6,0.37747522672137673
Surface,Kotek,2LCAsCXHf2LoC54OockAq1,spotify:track:2LCAsCXHf2LoC54OockAq1,6,0.3960154093669768
Cadaverous - Original Mix,Kai Wachi,1xeBWVkbQL7jWkSR2WX92g,spotify:track:1xeBWVkbQL7jWkSR2WX92g,6,0.3989813594309047
Synners,SYN,7sUXNdvR2ycPRESXCMvnnS,spotify:track:7sUXNdvR2ycPRESXCMvnnS,6,0.41141802072403033
Who Do You Love - Instrumental Version Originally Performed By The Chainsmokers feat. 5 Seconds Of Summer,Covered Up,58btvBsloPp0DtnitoXD9i,spotify:track:58btvBsloPp0DtnitoXD9i,6,0.41650185113756366
Providence,Caezer,0SJkIl19vpF1MltM9jotaF,spotify:track:0SJkIl19vpF1MltM9jotaF,6,0.41686266690044876
Wave Your Hands,Bassjackers,53ctqsJg0nAwVTuH2jHVZu,spotify:track:53ctqsJg0nAwVTuH2jHVZu,6,0.4218317623532041
Humanity,Max Brhon,2oWT0CaXgzDkcpfjCtzIpf,spotify:track:2oWT0CaXgzDkcpfjCtzIpf,6,0.4587404446150704
Feelin',Andrea Rullo,4Bg6zfljW0W4ECPKG1qZ17,spotify:track:4Bg6zfljW0W4ECPKG1qZ17,6,0.4602446555949642
Make up Your Mind,Martin Garrix,3G94lNH9BlS5a2WpfwJ1E6,spotify:track:3G94lNH9BlS5a2WpfwJ1E6,6,0.4636246312825637
H E X,Rezz,4Js1cgSrcGiTNCEwUOFhvv,spotify:track:4Js1cgSrcGiTNCEwUOFhvv,6,0.4736294041947923
Lyra,Social Kid,2bZxkp52ghcqGrc7r7PUix,spotify:track:2bZxkp52ghcqGrc7r7PUix,6,0.48830456970485764
You're Gonna Love Me - Sharks Remix,Eliminate,4Ue5slCq9MDyqFoPdTPmL1,spotify:track:4Ue5slCq9MDyqFoPdTPmL1,6,0.4912875441121813
Edge,Rezz,4pCvnGkf7jveRMKHZosxxB,spotify:track:4pCvnGkf7jveRMKHZosxxB,6,0.5123151831033658
I Need You,Delta Heavy,1417jXhn9rLWWnW9V4QgZi,spotify:track:1417jXhn9rLWWnW9V4QgZi,6,0.5167901522120111
Death Rattle,Blanke,09PXdHV9UTx8IdyC5RNyC8,spotify:track:09PXdHV9UTx8IdyC5RNyC8,6,0.5274322313534191
Gabsi's Revenge,NVADRZ,6AIlS6rrs8g19RYLVj6HG8,spotify:track:6AIlS6rrs8g19RYLVj6HG8,6,0.5369705640166336
Greyhound,Swedish House Mafia,0VffaI2jwQknRrxpECYHsF,spotify:track:0VffaI2jwQknRrxpECYHsF,6,0.5552068194238226
You Wanted It,WHIPPED CREAM,1K5IrfpSHU6RXQx1zZXzgk,spotify:track:1K5IrfpSHU6RXQx1zZXzgk,6,0.5627564844243225
Enlightenment,Elysiums,6dQQkd56aJBSs78QcsaQIt,spotify:track:6dQQkd56aJBSs78QcsaQIt,6,0.5676482344308815
Fourth Impact,Rezz,4dG0SlYdknf1J5qqIZwDLo,spotify:track:4dG0SlYdknf1J5qqIZwDLo,6,0.5892129700877282
Bodied,Kai Wachi,0lIzrrGQvyPa9zr1Ow5Sfo,spotify:track:0lIzrrGQvyPa9zr1Ow5Sfo,6,0.5956946246094329
Unbroken,SIERRA,4Git2fsggVJ0QoyKiV26Es,spotify:track:4Git2fsggVJ0QoyKiV26Es,6,0.615902710865512
All I Want Is You,yetep,3H1eLsV5i17BuLvC4mtPAO,spotify:track:3H1eLsV5i17BuLvC4mtPAO,6,0.6210927202671783
Helix,Flume,79uaE0SyKAz90xMWHLDgjL,spotify:track:79uaE0SyKAz90xMWHLDgjL,6,0.6343881041126241
Silence,Slang Dogs,4BOo8gP8Jaueh5DrRtxxHK,spotify:track:4BOo8gP8Jaueh5DrRtxxHK,6,0.639078900787401
27 Club,Trophy Eyes,4PLL6jC47gqKKx6lrkV8b7,spotify:track:4PLL6jC47gqKKx6lrkV8b7,6,0.6525905271467157
Propaganda,DJ Snake,4yz84jTi3Kb0IrA5QCiCLz,spotify:track:4yz84jTi3Kb0IrA5QCiCLz,6,0.6587736195423726
Mixed Signals,Rezz,46YgxHQSY7n35YcF64rKrD,spotify:track:46YgxHQSY7n35YcF64rKrD,6,0.7023741538805807
Nevada - Vicetone Lofi Mix,Vicetone,0ueILWV4Pvzx5hJCMCn975,spotify:track:0ueILWV4Pvzx5hJCMCn975,6,0.8605850551024006
keygen,Nitro Fun,6ONGZnfYQzjhFl0C9mQLBg,spotify:track:6ONGZnfYQzjhFl0C9mQLBg,6,0.9067290401930432
Nightmare On Rezz Street (Halloween Mix),Rezz,4SiwkU9OTJTFmjqkr9O6xJ,spotify:track:4SiwkU9OTJTFmjqkr9O6xJ,6,1.1015754817858026
Phony,Noflik,56PgMbDFnySqvoKiFRyNLY,spotify:track:56PgMbDFnySqvoKiFRyNLY,6,1.1531068270420952
The Purge | Trap Type Beat,Havock Beatz,6kcwKnqDhSH4vyYJeDxeBw,spotify:track:6kcwKnqDhSH4vyYJeDxeBw,6,1.226142813220196
